,AAPL,BTC-USD,CL=F,ETH-USD,GC=F,JPM,MSFT,QQQ,TSLA,^GSPC
2012-01-13 00:00:00+00:00,12.661399841308594,,98.69999694824219,,1630.4000244140625,25.245811462402344,22.33234977722168,51.85395050048828,1.519333004951477,1289.0899658203125
2012-01-14 00:00:00+00:00,,,,,,,,,,
2012-01-15 00:00:00+00:00,,,,,,,,,,
2012-01-16 00:00:00+00:00,,,,,,,,,,
2012-01-17 00:00:00+00:00,12.808880805969238,,100.70999908447266,,1655.199951171875,24.53595733642578,22.340248107910156,52.32632827758789,1.773332953453064,1293.6700439453125
2012-01-18 00:00:00+00:00,12.941884994506836,,100.58999633789062,,1659.5,25.681583404541016,22.31653594970703,53.02151870727539,1.7873330116271973,1308.0400390625
2012-01-19 00:00:00+00:00,12.900866508483887,,100.38999938964844,,1654.0999755859375,25.9556827545166,22.22957420349121,53.351287841796875,1.784000039100647,1314.5
2012-01-20 00:00:00+00:00,12.67617416381836,,98.45999908447266,,1663.699951171875,26.25791358947754,23.48651695251465,53.27107238769531,1.773332953453064,1315.3800048828125
2012-01-21 00:00:00+00:00,,,,,,,,,,
2012-01-22 00:00:00+00:00,,,,,,,,,,
2012-01-23 00:00:00+00:00,12.89061450958252,,99.58000183105469,,1678.0,26.468751907348633,23.50232696533203,53.28889083862305,1.7846670150756836,1316.0
2012-01-24 00:00:00+00:00,12.679495811462402,,98.94999694824219,,1664.199951171875,26.468751907348633,23.19401741027832,53.19084930419922,1.8279999494552612,1314.6500244140625
2012-01-25 00:00:00+00:00,13.471189498901367,,99.4000015258789,,1699.800048828125,26.42658233642578,23.367931365966797,53.85931396484375,1.8646670579910278,1326.06005859375
2012-01-26 00:00:00+00:00,13.409964561462402,,99.69999694824219,,1726.300048828125,26.349275588989258,23.320505142211914,53.67214584350586,1.929332971572876,1318.4300537109375
2012-01-27 00:00:00+00:00,13.489889144897461,,99.55999755859375,,1731.800048828125,26.152490615844727,23.1070613861084,53.83257293701172,1.9553329944610596,1316.3299560546875
2012-01-28 00:00:00+00:00,,,,,,,,,,
2012-01-29 00:00:00+00:00,,,,,,,,,,
2012-01-30 00:00:00+00:00,13.662708282470703,,98.77999877929688,,1731.0,26.01190948486328,23.407459259033203,53.87713623046875,1.9713330268859863,1313.010009765625
2012-01-31 00:00:00+00:00,13.767358779907227,,98.4800033569336,,1737.800048828125,26.215736389160156,23.344226837158203,53.948429107666016,1.937999963760376,1312.4100341796875
2012-02-01 00:00:00+00:00,13.758609771728516,,97.61000061035156,,1747.0999755859375,26.42658233642578,23.628807067871094,54.385162353515625,1.972000002861023,1324.0899658203125
2012-02-02 00:00:00+00:00,13.726344108581543,,96.36000061035156,,1756.800048828125,26.391454696655273,23.67624855041504,54.55449676513672,2.016666889190674,1325.5400390625
2012-02-03 00:00:00+00:00,13.863873481750488,,97.83999633789062,,1737.9000244140625,26.904516220092773,23.905494689941406,55.30316925048828,2.076667070388794,1344.9000244140625
2012-02-04 00:00:00+00:00,,,,,,,,,,
2012-02-05 00:00:00+00:00,,,,,,,,,,
2012-02-06 00:00:00+00:00,13.993254661560059,,96.91000366210938,,1722.800048828125,26.806114196777344,23.873872756958008,55.25859451293945,2.119999885559082,1344.3299560546875
2012-02-07 00:00:00+00:00,14.13983154296875,,98.41000366210938,,1746.4000244140625,26.616348266601562,23.992450714111328,55.37445831298828,2.1066670417785645,1347.050048828125
2012-02-08 00:00:00+00:00,14.37658977508545,,98.70999908447266,,1729.300048828125,26.91857147216797,24.237516403198242,55.6685905456543,2.128667116165161,1349.9599609375
2012-02-09 00:00:00+00:00,14.873920440673828,,99.83999633789062,,1739.0,26.60932159423828,24.32447624206543,56.06965637207031,2.171999931335449,1351.949951171875
2012-02-10 00:00:00+00:00,14.88145923614502,,98.66999816894531,,1723.300048828125,26.43361473083496,24.111026763916016,55.677486419677734,2.0733330249786377,1342.6400146484375
2012-02-11 00:00:00+00:00,,,,,,,,,,
2012-02-12 00:00:00+00:00,,,,,,,,,,
2012-02-13 00:00:00+00:00,15.15833568572998,,100.91000366210938,,1723.0,26.91857147216797,24.17426872253418,56.194427490234375,2.0993330478668213,1351.77001953125
2012-02-14 00:00:00+00:00,15.36523151397705,,100.73999786376953,,1715.9000244140625,26.6514892578125,24.070829391479492,56.3370246887207,2.2113330364227295,1350.5
2012-02-15 00:00:00+00:00,15.0096435546875,,101.80000305175781,,1726.300048828125,26.286020278930664,23.91167640686035,55.94485855102539,2.240000009536743,1343.22998046875
2012-02-16 00:00:00+00:00,15.146568298339844,,102.30999755859375,,1726.800048828125,26.707725524902344,24.89838409423828,56.711360931396484,2.2786669731140137,1358.0400390625
2012-02-17 00:00:00+00:00,15.143856048583984,,103.23999786376953,,1724.5,27.03805160522461,24.86655616760254,56.533111572265625,2.3313329219818115,1361.22998046875
2012-02-18 00:00:00+00:00,,,,,,,,,,
2012-02-19 00:00:00+00:00,,,,,,,,,,
2012-02-20 00:00:00+00:00,,,,,,,,,,
2012-02-21 00:00:00+00:00,15.52779483795166,,105.83999633789062,,1757.0999755859375,27.031024932861328,25.01774787902832,56.69354248046875,2.299999952316284,1362.2099609375
2012-02-22 00:00:00+00:00,15.473204612731934,,106.27999877929688,,1770.0,26.756919860839844,24.882469177246094,56.435062408447266,2.2813329696655273,1357.6600341796875
2012-02-23 00:00:00+00:00,15.574239730834961,,107.83000183105469,,1784.9000244140625,27.052104949951172,24.962047576904297,56.809410095214844,2.302000045776367,1363.4599609375
2012-02-24 00:00:00+00:00,15.755786895751953,,109.7699966430664,,1775.0999755859375,26.904516220092773,25.049575805664062,57.00547409057617,2.25,1365.739990234375
2012-02-25 00:00:00+00:00,,,,,,,,,,
2012-02-26 00:00:00+00:00,,,,,,,,,,
2012-02-27 00:00:00+00:00,15.856832504272461,,108.55999755859375,,1773.5999755859375,27.45271873474121,24.946125030517578,57.085697174072266,2.2413330078125,1367.5899658203125
2012-02-28 00:00:00+00:00,16.147878646850586,,106.55000305175781,,1787.0,27.558143615722656,25.35991096496582,57.66503143310547,2.253999948501587,1372.1800537109375
2012-02-29 00:00:00+00:00,16.359891891479492,,107.06999969482422,,1709.9000244140625,27.579235076904297,25.25646209716797,57.40656280517578,2.2273330688476562,1365.6800537109375
2012-03-01 00:00:00+00:00,16.421123504638672,,108.83999633789062,,1721.0999755859375,28.373437881469727,25.694120407104492,57.86111068725586,2.2939999103546143,1374.0899658203125
2012-03-02 00:00:00+00:00,16.44253158569336,,106.69999694824219,,1708.800048828125,28.55617904663086,25.527019500732422,57.8165397644043,2.2693328857421875,1369.6300048828125
2012-03-03 00:00:00+00:00,,,,,,,,,,
2012-03-04 00:00:00+00:00,,,,,,,,,,
2012-03-05 00:00:00+00:00,16.080015182495117,,106.72000122070312,,1703.0,28.39452362060547,25.3042049407959,57.21937561035156,2.251332998275757,1364.3299560546875
2012-03-06 00:00:00+00:00,15.992552757263184,,104.69999694824219,,1671.4000244140625,27.63545799255371,25.113229751586914,56.657894134521484,2.2073330879211426,1343.3599853515625
2012-03-07 00:00:00+00:00,16.005517959594727,,106.16000366210938,,1683.300048828125,28.0782527923584,25.336036682128906,57.0946044921875,2.2079999446868896,1352.6300048828125
2012-03-08 00:00:00+00:00,16.34632682800293,,106.58000183105469,,1698.0999755859375,28.422639846801758,25.47130584716797,57.70960235595703,2.204667091369629,1365.9100341796875
2012-03-09 00:00:00+00:00,16.442232131958008,,107.4000015258789,,1710.9000244140625,28.837310791015625,25.455392837524414,57.95023727416992,2.315999984741211,1370.8699951171875
2012-03-10 00:00:00+00:00,,,,,,,,,,
2012-03-11 00:00:00+00:00,,,,,,,,,,
2012-03-12 00:00:00+00:00,16.64822769165039,,106.33999633789062,,1699.199951171875,28.492929458618164,25.495187759399414,57.976959228515625,2.4006669521331787,1371.0899658203125
2012-03-13 00:00:00+00:00,17.13380241394043,,106.70999908447266,,1693.699951171875,30.49601936340332,25.996488571166992,59.05541229248047,2.4059998989105225,1395.949951171875
2012-03-14 00:00:00+00:00,17.781639099121094,,105.43000030517578,,1642.5,30.629539489746094,26.076072692871094,59.26038360595703,2.3526670932769775,1394.280029296875
2012-03-15 00:00:00+00:00,17.660383224487305,,105.11000061035156,,1659.0999755859375,31.416709899902344,26.139720916748047,59.42973327636719,2.3333330154418945,1402.5999755859375
2012-03-16 00:00:00+00:00,17.66069793701172,,107.05999755859375,,1655.5,31.32533836364746,25.9407901763916,59.38776779174805,2.3546669483184814,1404.1700439453125
2012-03-17 00:00:00+00:00,,,,,,,,,,
2012-03-18 00:00:00+00:00,,,,,,,,,,
2012-03-19 00:00:00+00:00,18.129077911376953,,108.08999633789062,,1666.9000244140625,31.6275634765625,25.62249755859375,59.807369232177734,2.3320000171661377,1409.75
2012-03-20 00:00:00+00:00,18.275653839111328,,105.61000061035156,,1646.699951171875,31.894649505615234,25.455392837524414,59.914527893066406,2.330667018890381,1405.52001953125
2012-03-21 00:00:00+00:00,18.171300888061523,,107.2699966430664,,1650.0,31.711889266967773,25.391733169555664,59.92343521118164,2.3433330059051514,1402.8900146484375
2012-03-22 00:00:00+00:00,18.075992584228516,,105.3499984741211,,1642.300048828125,31.381567001342773,25.463354110717773,59.79844665527344,2.293333053588867,1392.780029296875
2012-03-23 00:00:00+00:00,17.97676658630371,,106.87000274658203,,1662.300048828125,31.740013122558594,25.47130584716797,59.76273727416992,2.2720000743865967,1397.1099853515625
2012-03-24 00:00:00+00:00,,,,,,,,,,
2012-03-25 00:00:00+00:00,,,,,,,,,,
2012-03-26 00:00:00+00:00,18.30641746520996,,107.02999877929688,,1685.5,32.44988250732422,25.932836532592773,60.80728530883789,2.493333101272583,1416.510009765625
2012-03-27 00:00:00+00:00,18.53261947631836,,107.33000183105469,,1684.800048828125,32.253082275390625,25.877138137817383,60.89657211303711,2.5293331146240234,1412.52001953125
2012-03-28 00:00:00+00:00,18.627317428588867,,105.41000366210938,,1657.9000244140625,32.5201530456543,25.614545822143555,60.655513763427734,2.5233330726623535,1405.5400390625
2012-03-29 00:00:00+00:00,18.39327621459961,,102.77999877929688,,1652.199951171875,32.09846115112305,25.558841705322266,60.423404693603516,2.4886670112609863,1403.280029296875
2012-03-30 00:00:00+00:00,18.08232307434082,,103.0199966430664,,1669.300048828125,32.31634521484375,25.670244216918945,60.307334899902344,2.4826669692993164,1408.469970703125
2012-03-31 00:00:00+00:00,,,,,,,,,,
2012-04-01 00:00:00+00:00,,,,,,,,,,
2012-04-02 00:00:00+00:00,18.65777587890625,,105.2300033569336,,1677.5,32.421775817871094,25.694120407104492,60.93227767944336,2.438667058944702,1419.0400390625
2012-04-03 00:00:00+00:00,18.980186462402344,,104.01000213623047,,1670.0,32.1317253112793,25.41560935974121,60.91444396972656,2.5339999198913574,1413.3800048828125
2012-04-04 00:00:00+00:00,18.829086303710938,,101.47000122070312,,1612.300048828125,31.417213439941406,24.834726333618164,60.08414840698242,2.3333330154418945,1398.9599609375
2012-04-05 00:00:00+00:00,19.111690521240234,,103.30999755859375,,1628.5,31.36769676208496,25.081398010253906,60.45907974243164,2.2986669540405273,1398.0799560546875
2012-04-06 00:00:00+00:00,,,,,,,,,,
2012-04-07 00:00:00+00:00,,,,,,,,,,
2012-04-08 00:00:00+00:00,,,,,,,,,,
2012-04-09 00:00:00+00:00,19.188594818115234,,102.45999908447266,,1642.5,31.049341201782227,24.74720001220703,60.00377655029297,2.2100000381469727,1382.199951171875
2012-04-10 00:00:00+00:00,18.95363998413086,,101.0199966430664,,1659.5,30.39142608642578,24.24588966369629,59.039581298828125,2.1640000343322754,1358.5899658203125
2012-04-11 00:00:00+00:00,18.886083602905273,,102.69999694824219,,1659.0,31.13422203063965,24.150402069091797,59.32528305053711,2.2060000896453857,1368.7099609375
2012-04-12 00:00:00+00:00,18.782644271850586,,103.63999938964844,,1679.5,31.72140884399414,24.65171241760254,60.00377655029297,2.22933292388916,1387.5699462890625
2012-04-13 00:00:00+00:00,18.253639221191406,,102.83000183105469,,1659.0999755859375,30.568294525146484,24.516435623168945,59.093162536621094,2.239332914352417,1370.260009765625
2012-04-14 00:00:00+00:00,,,,,,,,,,
2012-04-15 00:00:00+00:00,,,,,,,,,,
2012-04-16 00:00:00+00:00,17.496623992919922,,102.93000030517578,,1648.699951171875,30.65317153930664,24.731279373168945,58.43248748779297,2.1500000953674316,1369.5699462890625
2012-04-17 00:00:00+00:00,18.388458251953125,,104.19999694824219,,1650.300048828125,31.056421279907227,25.01774787902832,59.619903564453125,2.1493330001831055,1390.780029296875
2012-04-18 00:00:00+00:00,18.34743881225586,,102.66999816894531,,1638.800048828125,30.6248836517334,24.779024124145508,59.468116760253906,2.177333116531372,1385.1400146484375
2012-04-19 00:00:00+00:00,17.71709632873535,,102.2699966430664,,1640.5999755859375,30.575363159179688,24.675582885742188,58.79854202270508,2.2106668949127197,1376.9200439453125
2012-04-20 00:00:00+00:00,17.280982971191406,,103.05000305175781,,1642.0999755859375,30.22163963317871,25.79755973815918,58.63783264160156,2.2106668949127197,1378.530029296875
2012-04-21 00:00:00+00:00,,,,,,,,,,
2012-04-22 00:00:00+00:00,,,,,,,,,,
2012-04-23 00:00:00+00:00,17.242374420166016,,103.11000061035156,,1631.9000244140625,30.313602447509766,25.558841705322266,58.10216522216797,2.129333019256592,1366.93994140625
2012-04-24 00:00:00+00:00,16.897947311401367,,103.55000305175781,,1643.0,30.6178035736084,25.39969253540039,57.78970718383789,2.121332883834839,1371.969970703125
2012-04-25 00:00:00+00:00,18.39749526977539,,104.12000274658203,,1641.4000244140625,30.532920837402344,25.62249755859375,59.32528305053711,2.194000005722046,1390.68994140625
2012-04-26 00:00:00+00:00,18.328128814697266,,104.55000305175781,,1659.5999755859375,30.98567008972168,25.550888061523438,59.673458099365234,2.2326669692993164,1399.97998046875
2012-04-27 00:00:00+00:00,18.186382293701172,,104.93000030517578,,1664.0,30.660245895385742,25.44744300842285,60.03056335449219,2.2226669788360596,1403.3599853515625
2012-04-28 00:00:00+00:00,,,,,,,,,,
2012-04-29 00:00:00+00:00,,,,,,,,,,
2012-04-30 00:00:00+00:00,17.612741470336914,,104.87000274658203,,1663.4000244140625,30.405580520629883,25.47926902770996,59.602046966552734,2.208667039871216,1397.9100341796875
2012-05-01 00:00:00+00:00,17.55694007873535,,106.16000366210938,,1661.699951171875,30.978595733642578,25.47130584716797,59.70022964477539,2.252000093460083,1405.8199462890625
2012-05-02 00:00:00+00:00,17.673063278198242,,105.22000122070312,,1653.4000244140625,30.56121063232422,25.3042049407959,59.86989212036133,2.262666940689087,1402.31005859375
2012-05-03 00:00:00+00:00,17.54759407043457,,102.54000091552734,,1634.199951171875,30.42679214477539,25.272380828857422,59.236000061035156,2.1640000343322754,1391.5699462890625
2012-05-04 00:00:00+00:00,17.047842025756836,,98.48999786376953,,1644.699951171875,29.535432815551758,24.65171241760254,57.762916564941406,2.121999979019165,1369.0999755859375
2012-05-05 00:00:00+00:00,,,,,,,,,,
2012-05-06 00:00:00+00:00,,,,,,,,,,
2012-05-07 00:00:00+00:00,17.1754207611084,,97.94000244140625,,1638.5999755859375,29.55664825439453,24.389116287231445,57.81648254394531,2.1646668910980225,1369.5799560546875
2012-05-08 00:00:00+00:00,17.136213302612305,,97.01000213623047,,1604.0,29.27367401123047,24.269758224487305,57.602210998535156,2.012666940689087,1363.719970703125
2012-05-09 00:00:00+00:00,17.16637420654297,,96.80999755859375,,1593.699951171875,28.750179290771484,24.47665023803711,57.42366027832031,2.003999948501587,1354.5799560546875
2012-05-10 00:00:00+00:00,17.206783294677734,,97.08000183105469,,1595.0999755859375,28.820920944213867,24.460729598999023,57.30760192871094,2.1973330974578857,1357.989990234375
2012-05-11 00:00:00+00:00,17.091875076293945,,96.12999725341797,,1583.5999755859375,26.146820068359375,24.794946670532227,57.298648834228516,2.1500000953674316,1353.3900146484375
2012-05-12 00:00:00+00:00,,,,,,,,,,
2012-05-13 00:00:00+00:00,,,,,,,,,,
2012-05-14 00:00:00+00:00,16.835824966430664,,94.77999877929688,,1560.5999755859375,25.319110870361328,24.412996292114258,56.76298522949219,2.003999948501587,1338.3499755859375
2012-05-15 00:00:00+00:00,16.683507919311523,,93.9800033569336,,1556.800048828125,25.63746452331543,24.196735382080078,56.57550811767578,1.9620000123977661,1330.6600341796875
2012-05-16 00:00:00+00:00,16.46968650817871,,92.80999755859375,,1536.199951171875,25.08565902709961,23.948440551757812,56.19163131713867,1.9453330039978027,1324.800048828125
2012-05-17 00:00:00+00:00,15.988327980041504,,92.55999755859375,,1574.5,24.00328254699707,23.804269790649414,55.00421142578125,1.9046670198440552,1304.8599853515625
2012-05-18 00:00:00+00:00,15.99617862701416,,91.4800033569336,,1591.5999755859375,23.692014694213867,23.44384002685547,54.28999710083008,1.8373329639434814,1295.219970703125
2012-05-19 00:00:00+00:00,,,,,,,,,,
2012-05-20 00:00:00+00:00,,,,,,,,,,
2012-05-21 00:00:00+00:00,16.9281063079834,,92.56999969482422,,1588.4000244140625,22.998727798461914,23.828298568725586,55.807716369628906,1.9179999828338623,1315.989990234375
2012-05-22 00:00:00+00:00,16.798120498657227,,91.66000366210938,,1576.300048828125,24.05987548828125,23.8363094329834,55.7452278137207,2.053333044052124,1316.6300048828125
2012-05-23 00:00:00+00:00,17.207992553710938,,89.9000015258789,,1548.0999755859375,24.236736297607422,23.31568717956543,55.85236358642578,2.068000078201294,1318.8599853515625
2012-05-24 00:00:00+00:00,17.04995346069336,,90.66000366210938,,1557.300048828125,24.031578063964844,23.28365135192871,55.48632049560547,2.018666982650757,1320.6800537109375
2012-05-25 00:00:00+00:00,16.958566665649414,,90.86000061035156,,1568.800048828125,23.69908905029297,23.27564239501953,55.414894104003906,1.987333059310913,1317.8199462890625
2012-05-26 00:00:00+00:00,,,,,,,,,,
2012-05-27 00:00:00+00:00,,,,,,,,,,
2012-05-28 00:00:00+00:00,,,,,,,,,,
2012-05-29 00:00:00+00:00,17.259563446044922,,90.76000213623047,,1548.5999755859375,23.791053771972656,23.676115036010742,56.12017822265625,2.1126670837402344,1332.4200439453125
2012-05-30 00:00:00+00:00,17.467674255371094,,87.81999969482422,,1563.4000244140625,23.31707191467285,23.499906539916992,55.647010803222656,2.0273330211639404,1313.3199462890625
2012-05-31 00:00:00+00:00,17.424236297607422,,86.52999877929688,,1562.5999755859375,23.451488494873047,23.379762649536133,55.405982971191406,1.9666670560836792,1310.3299560546875
2012-06-01 00:00:00+00:00,16.91935920715332,,83.2300033569336,,1620.5,22.588415145874023,22.787059783935547,53.9328727722168,1.8766670227050781,1278.0400390625
2012-06-02 00:00:00+00:00,,,,,,,,,,
2012-06-03 00:00:00+00:00,,,,,,,,,,
2012-06-04 00:00:00+00:00,17.018896102905273,,83.9800033569336,,1612.199951171875,21.930496215820312,22.867156982421875,54.34356689453125,1.858667016029358,1278.1800537109375
2012-06-05 00:00:00+00:00,16.974857330322266,,84.29000091552734,,1615.199951171875,22.630863189697266,22.835115432739258,54.566749572753906,1.8606669902801514,1285.5
2012-06-06 00:00:00+00:00,17.235136032104492,,85.0199966430664,,1632.800048828125,23.3948917388916,23.507917404174805,55.816650390625,1.9479999542236328,1315.1300048828125
2012-06-07 00:00:00+00:00,17.24298095703125,,84.81999969482422,,1586.5999755859375,23.210956573486328,23.411802291870117,55.59344482421875,1.9286669492721558,1314.989990234375
2012-06-08 00:00:00+00:00,17.50234603881836,,84.0999984741211,,1590.0999755859375,23.82642364501953,23.748199462890625,56.12912368774414,2.0053329467773438,1325.6600341796875
2012-06-09 00:00:00+00:00,,,,,,,,,,
2012-06-10 00:00:00+00:00,,,,,,,,,,
2012-06-11 00:00:00+00:00,17.226398468017578,,82.69999694824219,,1595.5,23.218032836914062,23.14748191833496,55.182777404785156,1.9413330554962158,1308.9300537109375
2012-06-12 00:00:00+00:00,17.376890182495117,,83.31999969482422,,1612.699951171875,23.890094757080078,23.45985984802246,55.85236358642578,1.9773329496383667,1324.1800537109375
2012-06-13 00:00:00+00:00,17.25624656677246,,82.62000274658203,,1618.0999755859375,24.265039443969727,23.33170509338379,55.46846008300781,1.9846669435501099,1314.8800048828125
2012-06-14 00:00:00+00:00,17.237258911132812,,83.91000366210938,,1618.4000244140625,24.512638092041016,23.499906539916992,55.67382049560547,1.9593329429626465,1329.0999755859375
2012-06-15 00:00:00+00:00,17.3156681060791,,84.02999877929688,,1627.0,24.78146743774414,24.044553756713867,56.36550521850586,1.99399995803833,1342.8399658203125
2012-06-16 00:00:00+00:00,,,,,,,,,,
2012-06-17 00:00:00+00:00,,,,,,,,,,
2012-06-18 00:00:00+00:00,17.66702651977539,,83.2699966430664,,1625.699951171875,24.491411209106445,23.90037727355957,56.89345932006836,2.122667074203491,1344.780029296875
2012-06-19 00:00:00+00:00,17.716190338134766,,84.02999877929688,,1622.199951171875,25.029067993164062,24.58919906616211,57.48404312133789,2.1393330097198486,1357.97998046875
2012-06-20 00:00:00+00:00,17.665822982788086,,81.80000305175781,,1614.800048828125,25.78602409362793,24.77342414855957,57.52878952026367,2.252000093460083,1355.68994140625
2012-06-21 00:00:00+00:00,17.42243003845215,,78.19999694824219,,1564.5,25.12103271484375,24.140668869018555,56.09706497192383,2.1459999084472656,1325.510009765625
2012-06-22 00:00:00+00:00,17.556034088134766,,79.76000213623047,,1566.0,25.460603713989258,24.58919906616211,56.687652587890625,2.25266695022583,1335.02001953125
2012-06-23 00:00:00+00:00,,,,,,,,,,
2012-06-24 00:00:00+00:00,,,,,,,,,,
2012-06-25 00:00:00+00:00,17.21432876586914,,79.20999908447266,,1587.5,24.986618041992188,23.924409866333008,55.59595489501953,2.2073330879211426,1313.719970703125
2012-06-26 00:00:00+00:00,17.252330780029297,,79.36000061035156,,1574.0,25.262516021728516,24.044553756713867,55.9449348449707,2.107332944869995,1319.989990234375
2012-06-27 00:00:00+00:00,17.326818466186523,,80.20999908447266,,1577.5,26.01947593688965,24.16469383239746,56.28498077392578,2.130666971206665,1331.8499755859375
2012-06-28 00:00:00+00:00,17.16246223449707,,77.69000244140625,,1549.699951171875,25.382780075073242,23.95644760131836,55.658592224121094,2.0940001010894775,1329.0400390625
2012-06-29 00:00:00+00:00,17.613340377807617,,84.95999908447266,,1603.5,25.27666664123535,24.501100540161133,57.41245651245117,2.0859999656677246,1362.1600341796875
2012-06-30 00:00:00+00:00,,,,,,,,,,
2012-07-01 00:00:00+00:00,,,,,,,,,,
2012-07-02 00:00:00+00:00,17.87030601501465,,83.75,,1597.199951171875,25.665756225585938,24.477062225341797,57.58248519897461,2.0266671180725098,1365.510009765625
2012-07-03 00:00:00+00:00,18.078105926513672,,87.66000366210938,,1621.300048828125,25.59442138671875,24.637258529663086,58.06566619873047,2.0439999103546143,1374.02001953125
2012-07-04 00:00:00+00:00,,,,,,,,,,
2012-07-05 00:00:00+00:00,18.395689010620117,,87.22000122070312,,1608.9000244140625,24.524423599243164,24.58919906616211,58.10149002075195,2.0820000171661377,1367.5799560546875
2012-07-06 00:00:00+00:00,18.27324104309082,,84.44999694824219,,1578.4000244140625,24.182022094726562,24.18071174621582,57.37666320800781,2.065999984741211,1354.6800537109375
2012-07-07 00:00:00+00:00,,,,,,,,,,
2012-07-08 00:00:00+00:00,,,,,,,,,,
2012-07-09 00:00:00+00:00,18.51481819152832,,85.98999786376953,,1588.5999755859375,24.224822998046875,24.028532028198242,57.26927947998047,2.0993330478668213,1352.4599609375
2012-07-10 00:00:00+00:00,18.343507766723633,,83.91000366210938,,1579.300048828125,24.43168067932129,23.82029151916504,56.7055549621582,2.0846669673919678,1341.469970703125
2012-07-11 00:00:00+00:00,18.229515075683594,,85.80999755859375,,1575.199951171875,24.67423439025879,23.46786880493164,56.3923454284668,2.1006669998168945,1341.449951171875
2012-07-12 00:00:00+00:00,18.06271743774414,,86.08000183105469,,1564.9000244140625,24.28189468383789,22.931236267089844,55.864402770996094,2.180000066757202,1334.760009765625
2012-07-13 00:00:00+00:00,18.245792388916016,,87.0999984741211,,1591.5999755859375,25.729965209960938,23.539955139160156,56.714500427246094,2.2833330631256104,1356.780029296875
2012-07-14 00:00:00+00:00,,,,,,,,,,
2012-07-15 00:00:00+00:00,,,,,,,,,,
2012-07-16 00:00:00+00:00,18.304304122924805,,88.43000030517578,,1591.199951171875,25.03089141845703,23.580001831054688,56.55342483520508,2.3973329067230225,1353.6400146484375
2012-07-17 00:00:00+00:00,18.305208206176758,,89.22000122070312,,1589.0999755859375,24.959564208984375,23.756208419799805,56.84871292114258,2.2233328819274902,1363.6700439453125
2012-07-18 00:00:00+00:00,18.284700393676758,,89.87000274658203,,1570.4000244140625,24.93815803527832,24.388967514038086,57.61827087402344,2.1433329582214355,1372.780029296875
2012-07-19 00:00:00+00:00,18.527793884277344,,92.66000366210938,,1580.0999755859375,24.581483840942383,24.565174102783203,58.25358581542969,2.1513330936431885,1376.510009765625
2012-07-20 00:00:00+00:00,18.2255859375,,91.44000244140625,,1582.5,24.182022094726562,24.124650955200195,57.48404312133789,2.119333028793335,1362.6600341796875
2012-07-21 00:00:00+00:00,,,,,,,,,,
2012-07-22 00:00:00+00:00,,,,,,,,,,
2012-07-23 00:00:00+00:00,18.211410522460938,,88.13999938964844,,1577.0999755859375,24.567224502563477,23.45184898376465,56.786067962646484,2.0439999103546143,1350.52001953125
2012-07-24 00:00:00+00:00,18.123645782470703,,88.5,,1576.0,24.774089813232422,23.34772300720215,56.33864974975586,1.9893330335617065,1338.31005859375
2012-07-25 00:00:00+00:00,17.34099578857422,,88.97000122070312,,1608.0,25.087953567504883,23.091419219970703,55.96283721923828,1.9299999475479126,1337.8900146484375
2012-07-26 00:00:00+00:00,17.33828353881836,,89.38999938964844,,1615.0,25.544492721557617,23.355743408203125,56.7055549621582,1.8753329515457153,1360.02001953125
2012-07-27 00:00:00+00:00,17.648332595825195,,90.12999725341797,,1617.9000244140625,26.314889907836914,23.8363094329834,58.047794342041016,1.9673329591751099,1385.969970703125
2012-07-28 00:00:00+00:00,,,,,,,,,,
2012-07-29 00:00:00+00:00,,,,,,,,,,
2012-07-30 00:00:00+00:00,17.946006774902344,,89.77999877929688,,1619.699951171875,25.77989387512207,23.74019432067871,58.003055572509766,1.8233330249786377,1385.300048828125
2012-07-31 00:00:00+00:00,18.4204158782959,,88.05999755859375,,1610.5,25.680023193359375,23.604036331176758,57.98515701293945,1.8279999494552612,1379.3199462890625
2012-08-01 00:00:00+00:00,18.301286697387695,,88.91000366210938,,1603.699951171875,25.680023193359375,23.55596923828125,57.81512451171875,1.75,1375.3199462890625
2012-08-02 00:00:00+00:00,18.330842971801758,,87.12999725341797,,1587.4000244140625,25.087953567504883,23.379762649536133,57.60932540893555,1.7400000095367432,1365.0
2012-08-03 00:00:00+00:00,18.56941032409668,,91.4000015258789,,1606.0,25.744226455688477,23.828298568725586,58.70102310180664,1.8179999589920044,1390.989990234375
2012-08-04 00:00:00+00:00,,,,,,,,,,
2012-08-05 00:00:00+00:00,,,,,,,,,,
2012-08-06 00:00:00+00:00,18.776004791259766,,92.19999694824219,,1612.9000244140625,25.89402198791504,23.98848533630371,59.148433685302734,1.8846670389175415,1394.22998046875
2012-08-07 00:00:00+00:00,18.72654151916504,,93.66999816894531,,1609.699951171875,26.400489807128906,24.23677635192871,59.640602111816406,2.016666889190674,1401.3499755859375
2012-08-08 00:00:00+00:00,18.69487953186035,,93.3499984741211,,1612.9000244140625,26.507492065429688,24.292850494384766,59.61375427246094,1.9393329620361328,1402.219970703125
2012-08-09 00:00:00+00:00,18.80147933959961,,93.36000061035156,,1617.0999755859375,26.336288452148438,24.42901039123535,59.79270935058594,1.9606670141220093,1402.800048828125
2012-08-10 00:00:00+00:00,18.830869674682617,,92.87000274658203,,1619.699951171875,26.37196159362793,24.36493682861328,59.82850646972656,1.996000051498413,1405.8699951171875
